epoch,train_loss,val_loss,train_ci,val_ci
0,2.791891710745856,2.743241846561432,0.5437628403692047,0.5634497019151846
1,2.815563736801938,3.074608931938807,0.5625663583451602,0.6074247695505619
2,2.7560144749330115,3.0012515449523924,0.6011298828483246,0.6464187669754028
3,2.7362241874704707,2.727278163035711,0.6164358160193102,0.6515393729011217
4,2.716945874876309,2.701661308606466,0.6213965539487533,0.6415514114002386
5,2.7050044968955875,2.7082741359869638,0.6365505788919221,0.6387831258277098
6,2.3739751061627286,3.0852652390797934,0.6162914215283073,0.6240966121355692
7,2.256217806141611,3.243172506491343,0.5986540786960582,0.6274591448406378
8,2.238111226669865,3.386934737364451,0.6062654658302742,0.5716764743750294
9,2.2468079612662755,3.4846268693606057,0.6107565521267412,0.6152462276319662
10,2.224034145397226,5.514798104763031,0.6076945748971534,0.597637664526701
11,2.4435139357117173,2.867382198572159,0.6143842830559133,0.6489189217487971
12,2.3750516262696815,2.7316126426060996,0.638004270396702,0.6288453203936418
13,2.3530176334430517,2.7306872804959617,0.6446488506590147,0.6543478667736053
14,2.34365717919997,2.706407348314921,0.6386845101037791,0.6476204879581928
15,2.3334623828453105,2.713672230641047,0.6453767906816512,0.6177512357632319
16,2.3297837984994287,2.731215318044027,0.6468666984936117,0.6596293809513251
17,2.3192203285780595,2.6989533603191376,0.6509344526831968,0.6559389469524225
18,2.308019381730668,2.710067540407181,0.6546920837515994,0.63878666361173
19,2.3161320504756557,2.700671970844269,0.6489979879534924,0.6379282015065352
20,2.2982047240351147,2.668399761120478,0.6609724275188743,0.6559829202791055
21,2.3060432116602367,2.666288842757543,0.6602505493349362,0.671674565722545
22,2.2932453340816994,2.723166132966677,0.6610252830957501,0.6252773019174734
23,2.3215510641354973,2.71789288520813,0.6581285341107166,0.6555108812948068
24,2.299596045301368,2.6649185617764792,0.6612348927117382,0.6667085861166319
25,2.295589239486141,2.7075913647810617,0.6639065977205266,0.6309377538661162
26,2.2846240626715626,2.6780419449011483,0.6691441537493868,0.6562306048969427
27,2.298743267133446,2.6488538483778634,0.6581618373566959,0.6692593445380529
28,2.2989183262839834,2.7081158558527627,0.6661826938853981,0.6415674723684788
29,2.2755546508057747,2.6805886328220367,0.6746730611423136,0.6532393073042234
30,2.2969762397309146,2.6584698806206384,0.6733748860036334,0.6480090916156769
31,2.2861206587114484,2.6179335912068686,0.6727970582215897,0.6698511987924576
32,2.273526229388973,2.666845719019572,0.6818481146362779,0.6589457479616007
33,2.284548674222719,2.6864631275335946,0.6703722316366403,0.6397053773204485
34,2.27234086595051,2.6709880431493125,0.680489873175794,0.6542349668840567
35,2.2659725844860077,2.6637408781051635,0.6798121389001608,0.643572928905487
36,2.272378301991082,2.6502604633569717,0.6802163273868166,0.6675356402993202
37,2.2712771551062665,2.6701363722483316,0.6838012783167263,0.6450614755352339
38,2.274199344951254,2.6861086587111154,0.6776297240677275,0.6734178376694521
39,2.249446656419823,2.6573325991630554,0.6904157271965797,0.6572732975085577
40,2.2539147540077646,2.6699273884296417,0.6899650299178504,0.6685683019459248
41,2.264590592581991,2.693287114302317,0.680401773187163,0.6549809736510118
42,2.2430528093496136,2.66240386168162,0.6920216552951793,0.6487406454980373
43,2.2548504586046842,2.678380956252416,0.68790824379328,0.6498683827618758
44,2.2580406523739116,2.719770352045695,0.6865546561275739,0.6334866657853127
45,2.24922123782993,2.6804928382237754,0.6922759744169799,0.6576137840747833
46,2.245237342434226,2.6472771565119424,0.6942429737105889,0.6559314616024494
47,2.2445072608908223,2.7071615060170493,0.6951397896739485,0.6416075937449932
48,2.230645603466528,2.5915026593208315,0.6978635679872542,0.6255868721008301
49,2.2426905749375337,2.6816239257653556,0.6887161265383113,0.6384699208041033
50,2.238025008087949,2.643173654874166,0.6982255403550796,0.6555006901423136
51,2.236589126636327,2.717390994230906,0.6922346690158152,0.653825219720602
52,2.242603289030994,2.7021309236685433,0.6949519992183527,0.6621783748269081
53,2.2281630471580387,2.700292040904363,0.6991115209352167,0.636955838650465
54,2.2444967426784297,2.6864692866802216,0.6876164807556825,0.6523515830437342
55,2.237227008132737,2.6550288796424866,0.6950896575352071,0.6672005529205004
56,2.2488797643641734,2.679307738939921,0.6894025098474532,0.6587216680248579
57,2.2464229560268976,2.646373823285103,0.6892424363237588,0.6371809728443623
58,2.2498539636789827,2.6216413140296937,0.691873118821821,0.6688976597785949
59,2.247304034729799,2.714346488316854,0.6863879482261837,0.6396756383279959
60,2.2392389737262626,2.6766629119714103,0.6977672722055505,0.6569417926172415
61,2.245835700183335,2.6704472800095878,0.6892241914346429,0.6441320578257242
62,2.2401197827541766,2.6572984705368676,0.6923053669188307,0.6498379285136858
63,2.2417134651865984,2.6918746531009674,0.6951576457431279,0.6550420497854551
64,2.255760729004064,2.6932351887226105,0.6916402606148794,0.6382603844006857
65,2.269025621018879,2.737259874741236,0.6774040273742973,0.6430424861609936
66,2.2490167537501438,2.7048519452412925,0.6890781890851846,0.6493049332251152
67,2.2340339236926536,2.652454058329264,0.6944704779998009,0.6577257638176283
68,2.2502678157134377,2.700476258993149,0.6911234233354657,0.6539955362677574
69,2.261516227005677,2.6995276113351188,0.6875253925051714,0.6489946519335111
70,2.231400835699368,2.7049656311670938,0.6955569948557128,0.6420184771219889
71,2.2560522803370815,2.6580083270867667,0.6910299550684005,0.6566643590728442
72,2.255535651982757,2.719294399023056,0.6847393643979581,0.6518127284944057
73,2.2592229101941994,2.6563599606355033,0.6826882028826777,0.6561878522237142
