epoch,train_loss,val_loss,train_ci,val_ci
0,2.791163730497805,2.747815191745758,0.4744841080409875,0.45443424085776013
1,2.8009951423486896,2.7484828929106393,0.566338274608622,0.6073149566849073
2,2.767807547910226,2.725483536720276,0.5968318081272699,0.6233769531051317
3,2.7526010898728446,2.734069695075353,0.6157651670238514,0.6145430219670137
4,2.725829254777938,2.759096165498098,0.6263328839305768,0.6244110502302647
5,2.7227474432630636,2.7607288559277854,0.6220864768802505,0.6493121509750684
6,2.3759344007067114,4.178735285997391,0.6242517154142646,0.6096946087976297
7,2.263419162424117,3.8457435270150504,0.6044023813670163,0.6030548041065534
8,2.243222914211491,3.2442564765612283,0.6044125498267653,0.6250868501762549
9,2.257078449343153,3.2548095285892487,0.596928892821228,0.6298660052319368
10,2.251970081131693,3.3483349482218423,0.5893800119661914,0.6219473766783873
11,2.448870203037954,2.8804306785265603,0.6094799718090907,0.6340484879910946
12,2.3834374420383435,2.753556569417318,0.6239035236094282,0.6541302961607774
13,2.357199590440859,2.7665239771207175,0.6264251388725222,0.6395614519715309
14,2.3327360291545487,2.7528444627920785,0.6350743931192191,0.6320180607338747
15,2.3472579902935524,2.6820563773314157,0.6296599507331848,0.6594808797041575
16,2.34163173183876,2.700930098692576,0.633933986561286,0.6537461243569851
17,2.3518934447530637,2.7067249615987143,0.6387346474926706,0.626850010206302
18,2.3503511205238383,2.717262258132299,0.6346563428177117,0.6403786540031433
19,2.3392023465793983,2.7104707956314087,0.6359771968787198,0.6341229764123758
20,2.328819139633772,2.716108669837316,0.6479735349744095,0.6374974846839905
21,2.3264139730077953,2.672991236050924,0.6371491788428064,0.6309744194149971
22,2.322263363729487,2.699991206328074,0.6492345638843398,0.6383687816560268
23,2.329545203268219,2.6205180311203002,0.6428503789432308,0.6642353165149689
24,2.299104029677578,2.709326833486557,0.6550462615397787,0.6359272487461567
25,2.293803465181064,2.5466449093818664,0.6639309920795223,0.6727124273777008
26,2.309215974931272,2.693060447772344,0.6593726413237616,0.6491993479430676
27,2.304711380770787,2.670482258001963,0.6641987335187783,0.6565463629861673
28,2.296808101970297,2.6673276126384735,0.6637600640249993,0.6599298802514871
29,2.30344784506862,2.688943182428678,0.6664513028347431,0.6439667008817196
30,2.286608615687474,2.7092647353808084,0.6730757737097962,0.6518656499683857
31,2.282031752902609,2.698225498199463,0.6764196728795303,0.6470270678400993
32,2.2834546967491587,2.7164011100927987,0.6670124882861123,0.6178294916947683
33,2.2709844464465125,2.6190167808532716,0.6798551644685973,0.6609076797962189
34,2.2769596422274496,2.727228432893753,0.6780455050690805,0.6479780909915765
35,2.271681095652012,2.7177983224391937,0.6798708150115038,0.6468329156438509
36,2.2481570960326516,2.7172882556915283,0.6817196408392852,0.6236152574419975
37,2.247026141443401,2.68157105644544,0.6909558972237642,0.6585154160857201
38,2.2599463493712824,2.6876108646392822,0.6844696660424762,0.6579821209112803
39,2.268312595668852,2.7252094944318137,0.6874399438423197,0.6369096022099257
40,2.245221650044535,2.651009500026703,0.6919453327828738,0.6672352229555448
41,2.2490999809818564,2.6966035068035126,0.6937466713122136,0.6575002012153467
42,2.249153913611575,2.6328022146224974,0.6957745687949225,0.6262828230857849
43,2.2362156315788706,2.69143083691597,0.702551733567307,0.642401913801829
44,2.2312904966927563,2.6720146437486014,0.7007551898919239,0.6549095561107
45,2.2328363409931797,2.6924504538377128,0.7001799343472318,0.6357542437811693
46,2.2375874303165495,2.6837456226348877,0.6997711897822859,0.6408083140850067
47,2.228104174445948,2.6004300260543824,0.7014239130860166,0.6498061156272888
48,2.237899738272237,2.7288513481616974,0.7041373757809555,0.6373963231841723
49,2.2245550421235474,2.6733581026395163,0.7013943057912619,0.6479349099099636
50,2.222696020813186,2.6877791782220206,0.7020654947028877,0.6401359724501768
