epoch,train_loss,val_loss,train_ci,val_ci
0,2.7957159324013507,2.786726792653402,0.4679133922170481,0.4803557575990756
1,2.810229647344876,2.8444569301605225,0.5625414514788691,0.5984767723083496
2,2.763224583215664,2.7230750819047294,0.6031105138477266,0.6135644987225533
3,2.7280363567134875,2.7485172748565674,0.6249876667798492,0.6302725560963154
4,2.7257152646780014,2.7612329622109733,0.6285367608070374,0.6110533686975638
5,2.7208669018868954,2.934675614039103,0.6284437460602874,0.6594426594674587
6,2.382614196582162,3.679561118284861,0.6140765768567515,0.6058151163160801
7,2.265509395710545,3.594016303618749,0.6130280758741606,0.6104677009085814
8,2.2487583085894585,4.936689039071401,0.6125585498909155,0.6187334296603998
9,2.2457575378022665,3.0036498407522836,0.6096070414997753,0.6413197629153728
10,2.2317508255261833,3.8254802326361337,0.6169598080951315,0.6344278280933698
11,2.4265257163368976,2.786141832669576,0.630393459543663,0.6396862926582495
12,2.3746670323950023,2.7504250903924308,0.6354919999374626,0.64865484709541
13,2.3368554751490063,2.732974330584208,0.6518597327983441,0.6434144886831442
14,2.335838686616927,2.6826974054177604,0.6503154274867606,0.6680513036747774
15,2.3352625172372927,2.7789366841316223,0.6393717779859978,0.640963134666284
16,2.317627286663945,2.7133927643299103,0.6594771914222698,0.6503603992362817
17,2.320484892074308,2.714918464422226,0.6510333211928452,0.65237079312404
18,2.329569223631231,2.710307161013285,0.6477951867592767,0.6409508076806864
19,2.3069136179790597,2.6517776946226754,0.6604521609649757,0.6644224164386591
20,2.3171720887712866,2.677296390136083,0.6519083098117552,0.6615442199011644
21,2.310161988352247,2.7395741045475006,0.6621760843331332,0.6302873951693376
22,2.303751793550086,2.666155328353246,0.6675625542284911,0.6388058513402939
23,2.296490881109485,2.711564004421234,0.6659414922635172,0.6456942719717821
24,2.3026201830009105,2.702922801176707,0.6659758787389864,0.6457680054008961
25,2.320031185841931,2.6740246017773948,0.6532589099876621,0.6535235283275446
26,2.296409421016515,2.6698380211989083,0.6611875204533493,0.6712177507579327
27,2.307131192227102,2.6666575769583383,0.6622208574584111,0.6418721427520117
28,2.2876767939236498,2.6644978622595468,0.6749644926483767,0.6611225989957651
29,2.2917164236770393,2.711752583583196,0.6703998957582088,0.6368337832391262
30,2.292922737684892,2.654721270004908,0.6658053364160765,0.6608748982350031
31,2.284291371780356,2.7165228029092154,0.6763455869311495,0.6435688696801662
32,2.2833188710435066,2.654728735486666,0.672263927719136,0.6376293047020832
33,2.287308000529986,2.6743353803952536,0.6679886227444664,0.658170536160469
34,2.270279140670065,2.6900644501050315,0.6772122271938027,0.6490223395327727
35,2.2825882397785087,2.6985409955183663,0.6796802584989083,0.6526333391666412
36,2.2637702720770565,2.6644861847162247,0.6799490949032838,0.6544805504381657
37,2.269153941480607,2.687521984179815,0.6794226205101903,0.6473759723206362
38,2.2532627329307515,2.7028363843758902,0.6825448527854959,0.6609114172557989
39,2.2629302851276694,2.5285572528839113,0.6839333187421986,0.6664313411712647
40,2.2591542419374298,2.7075598935286203,0.6842347927044092,0.6513092244664828
41,2.2634245163418467,2.6297009189923606,0.6846624835167524,0.6632515080273151
42,2.2335754101758174,2.7009184161822,0.6936830603396954,0.6531688496470451
43,2.2612943964300998,2.7249513268470764,0.6833401595681442,0.6362232801814874
44,2.2497135547467466,2.712914099295934,0.684241913760882,0.6394681396583716
45,2.256196547048697,2.673772762219111,0.6913706178492215,0.659077181170384
46,2.2598556335725934,2.6577101349830627,0.6864736396722843,0.653698676576217
47,2.2446829902075733,2.681274642546972,0.6943453626002672,0.6471215250591437
48,2.234221507230571,2.6422292391459146,0.6943495242706852,0.6472163585325083
49,2.2504817982411756,2.6908283730347953,0.6918167352985224,0.6529029794037342
50,2.2603801346813457,2.669935633738836,0.6873805749910483,0.6562577622632185
51,2.2420104556750755,2.6830794910589852,0.6889450289116005,0.655604537576437
52,2.2454433144683046,2.669881065686544,0.6943363374379015,0.6461676421264807
53,2.2439017400840404,2.7000799079736075,0.6901354300234602,0.6587348530689875
54,2.2517573129327806,2.729941248893738,0.6925055786117988,0.6319242765506109
55,2.2545692877448285,2.695814311504364,0.6866576724873923,0.639854242404302
56,2.247461323911044,2.746349891026815,0.6958323974992328,0.6367551522950331
57,2.2412136385477885,2.7408356964588165,0.6938851569909505,0.6444760983188947
58,2.2519727525315756,2.6565410494804382,0.6911280859319657,0.6494932609299818
59,2.2411918349834306,2.706037978331248,0.6947523448133716,0.6481321280201277
60,2.2543670550529202,2.644157648086548,0.6961475653969562,0.6376584557195505
61,2.245125029988857,2.6976248919963837,0.6885365348096957,0.6398011619846026
62,2.2410687591127783,2.675671954949697,0.6940602368332561,0.6443366718788942
63,2.2421468533382516,2.721610834201177,0.69625560777175,0.6446106570462385
64,2.249418512527189,2.618186755180359,0.6902334622150875,0.6659452259540558
