epoch,train_loss,val_loss,train_ci,val_ci
0,7.730724746081496,7.929344997406006,0.5156428217887878,0.510884702205658
1,2.9167855675356376,2.801330546538035,"tensor(0.5337, device='cuda:0')","tensor(0.5719, device='cuda:0')"
2,2.7917121160833327,2.718560109535853,"tensor(0.5600, device='cuda:0')","tensor(0.6290, device='cuda:0')"
3,2.7866982941826186,2.7433502276738486,"tensor(0.5629, device='cuda:0')","tensor(0.6327, device='cuda:0')"
4,2.759072502042345,2.7333161731561026,"tensor(0.5768, device='cuda:0')","tensor(0.6187, device='cuda:0')"
5,2.75000434218293,2.7461417516072593,"tensor(0.5994, device='cuda:0')","tensor(0.6420, device='cuda:0')"
6,2.5554713331973615,2.7860928078492484,"tensor(0.5992, device='cuda:0')","tensor(0.6355, device='cuda:0')"
7,2.3919374549790366,2.7923942506313324,"tensor(0.5958, device='cuda:0')","tensor(0.6209, device='cuda:0')"
8,2.3163600721507493,2.822649230559667,"tensor(0.5951, device='cuda:0')","tensor(0.6502, device='cuda:0')"
9,2.277951938500676,2.775022783279419,"tensor(0.5889, device='cuda:0')","tensor(0.6271, device='cuda:0')"
10,2.248592552125763,2.8468062380949655,"tensor(0.5870, device='cuda:0')","tensor(0.6373, device='cuda:0')"
11,2.458259869733623,2.8464365104834237,"tensor(0.6025, device='cuda:0')","tensor(0.6113, device='cuda:0')"
12,2.429622115248843,2.8120811780293784,"tensor(0.6115, device='cuda:0')","tensor(0.6232, device='cuda:0')"
13,2.418737635711314,2.7775124609470367,"tensor(0.5966, device='cuda:0')","tensor(0.6410, device='cuda:0')"
14,2.393355341772959,2.7610378563404083,"tensor(0.6091, device='cuda:0')","tensor(0.6206, device='cuda:0')"
15,2.381992842249302,2.7271553377310433,"tensor(0.6138, device='cuda:0')","tensor(0.6412, device='cuda:0')"
16,2.3706388893522745,2.70138289531072,"tensor(0.6223, device='cuda:0')","tensor(0.6298, device='cuda:0')"
17,2.378455396143266,2.7239042123158774,"tensor(0.6082, device='cuda:0')","tensor(0.6616, device='cuda:0')"
18,2.3722723703927944,2.6818805833657584,"tensor(0.6108, device='cuda:0')","tensor(0.6317, device='cuda:0')"
19,2.363843154413095,2.75620436668396,"tensor(0.6136, device='cuda:0')","tensor(0.6173, device='cuda:0')"
20,2.362735242423616,2.734662671883901,"tensor(0.6080, device='cuda:0')","tensor(0.6639, device='cuda:0')"
21,2.3611244364723643,2.7026341259479523,"tensor(0.6152, device='cuda:0')","tensor(0.6439, device='cuda:0')"
22,2.357844795587767,2.7074945171674094,"tensor(0.6156, device='cuda:0')","tensor(0.6553, device='cuda:0')"
23,2.3559717709819474,2.7325102587540946,"tensor(0.6265, device='cuda:0')","tensor(0.6520, device='cuda:0')"
24,2.338883249870854,2.736711243788401,"tensor(0.6278, device='cuda:0')","tensor(0.6214, device='cuda:0')"
25,2.3448455358416305,2.6863740384578705,"tensor(0.6210, device='cuda:0')","tensor(0.6368, device='cuda:0')"
26,2.349255717480121,2.710536609093348,"tensor(0.6218, device='cuda:0')","tensor(0.6197, device='cuda:0')"
27,2.348282506428852,2.6558483052253723,"tensor(0.6219, device='cuda:0')","tensor(0.6366, device='cuda:0')"
28,2.353768148570481,2.7041438122590384,"tensor(0.6207, device='cuda:0')","tensor(0.6587, device='cuda:0')"
29,2.345247465711801,2.705069979031881,"tensor(0.6270, device='cuda:0')","tensor(0.6539, device='cuda:0')"
30,2.339440320439907,2.686824917793274,"tensor(0.6312, device='cuda:0')","tensor(0.6543, device='cuda:0')"
31,2.33795389610251,2.6521038512388864,"tensor(0.6320, device='cuda:0')","tensor(0.6685, device='cuda:0')"
32,2.3338049921964736,2.699000726143519,"tensor(0.6246, device='cuda:0')","tensor(0.6435, device='cuda:0')"
33,2.338017805870333,2.704779475927353,"tensor(0.6315, device='cuda:0')","tensor(0.6426, device='cuda:0')"
34,2.3132625768839388,2.7124816675980887,"tensor(0.6446, device='cuda:0')","tensor(0.6397, device='cuda:0')"
35,2.333178345403523,2.696457246939341,"tensor(0.6319, device='cuda:0')","tensor(0.6569, device='cuda:0')"
36,2.3338903608717447,2.7215399940808616,"tensor(0.6359, device='cuda:0')","tensor(0.6570, device='cuda:0')"
37,2.3212656993322422,2.7083485424518585,"tensor(0.6428, device='cuda:0')","tensor(0.6490, device='cuda:0')"
38,2.307479792925978,2.6466146359841027,"tensor(0.6481, device='cuda:0')","tensor(0.6727, device='cuda:0')"
39,2.3153723648175055,2.7037904957930246,"tensor(0.6410, device='cuda:0')","tensor(0.6676, device='cuda:0')"
40,2.3121402708359953,2.672249893347422,"tensor(0.6443, device='cuda:0')","tensor(0.6541, device='cuda:0')"
41,2.3156252290300756,2.7119036416212716,"tensor(0.6428, device='cuda:0')","tensor(0.6610, device='cuda:0')"
42,2.2935374530485872,2.6625104347864785,"tensor(0.6604, device='cuda:0')","tensor(0.6335, device='cuda:0')"
43,2.305610684224361,2.6890267382065454,"tensor(0.6474, device='cuda:0')","tensor(0.6440, device='cuda:0')"
44,2.329242869362312,2.673876812060674,"tensor(0.6389, device='cuda:0')","tensor(0.6619, device='cuda:0')"
45,2.309134371540089,2.7012911637624106,"tensor(0.6463, device='cuda:0')","tensor(0.6538, device='cuda:0')"
46,2.3163125962018967,2.713342696428299,"tensor(0.6433, device='cuda:0')","tensor(0.6528, device='cuda:0')"
47,2.30095861489291,2.7006249527136483,"tensor(0.6516, device='cuda:0')","tensor(0.6549, device='cuda:0')"
48,2.321003931791671,2.6879481971263885,"tensor(0.6381, device='cuda:0')","tensor(0.6588, device='cuda:0')"
49,2.3140890968895946,2.6845302085081735,"tensor(0.6402, device='cuda:0')","tensor(0.6550, device='cuda:0')"
50,2.312994030473146,2.682297497987747,"tensor(0.6393, device='cuda:0')","tensor(0.6420, device='cuda:0')"
51,2.3129954010711433,2.702775547901789,"tensor(0.6478, device='cuda:0')","tensor(0.6533, device='cuda:0')"
52,2.3049825534919384,2.6068703603744505,"tensor(0.6513, device='cuda:0')","tensor(0.6569, device='cuda:0')"
53,2.307539183241098,2.720036268234253,"tensor(0.6512, device='cuda:0')","tensor(0.6357, device='cuda:0')"
54,2.3210061708262546,2.679284264643987,"tensor(0.6456, device='cuda:0')","tensor(0.6469, device='cuda:0')"
55,2.3148155632414347,2.7085721095403037,"tensor(0.6453, device='cuda:0')","tensor(0.6430, device='cuda:0')"
56,2.324871188000694,2.641284499168396,"tensor(0.6330, device='cuda:0')","tensor(0.6595, device='cuda:0')"
57,2.31223020096517,2.7027702828248343,"tensor(0.6462, device='cuda:0')","tensor(0.6534, device='cuda:0')"
58,2.300396676508256,2.695035179456075,"tensor(0.6470, device='cuda:0')","tensor(0.6593, device='cuda:0')"
59,2.3119131629331124,2.6944041550159454,"tensor(0.6440, device='cuda:0')","tensor(0.6537, device='cuda:0')"
60,2.30672923209136,2.6795420149962106,"tensor(0.6487, device='cuda:0')","tensor(0.6601, device='cuda:0')"
61,2.314319063344768,2.6684139569600425,"tensor(0.6441, device='cuda:0')","tensor(0.6550, device='cuda:0')"
62,2.3077238594312126,2.7017665008703866,"tensor(0.6532, device='cuda:0')","tensor(0.6472, device='cuda:0')"
63,2.3295101804436795,2.7222704887390137,"tensor(0.6379, device='cuda:0')","tensor(0.6560, device='cuda:0')"
64,2.312321059444408,2.7175000409285226,"tensor(0.6435, device='cuda:0')","tensor(0.6389, device='cuda:0')"
65,2.3056507563839355,2.6989043951034546,"tensor(0.6555, device='cuda:0')","tensor(0.6393, device='cuda:0')"
66,2.319378901639751,2.685268779595693,"tensor(0.6451, device='cuda:0')","tensor(0.6588, device='cuda:0')"
67,2.31834596982274,2.6659637093544006,"tensor(0.6471, device='cuda:0')","tensor(0.6623, device='cuda:0')"
68,2.3183047144363322,2.7088273664315543,"tensor(0.6413, device='cuda:0')","tensor(0.6675, device='cuda:0')"
69,2.320716585520018,2.6766255299250283,"tensor(0.6431, device='cuda:0')","tensor(0.6595, device='cuda:0')"
70,2.3119761721457843,2.6768206357955933,"tensor(0.6386, device='cuda:0')","tensor(0.6523, device='cuda:0')"
71,2.3185156979091426,2.6836429238319397,"tensor(0.6381, device='cuda:0')","tensor(0.6692, device='cuda:0')"
72,2.330983754247427,2.6931965301434198,"tensor(0.6378, device='cuda:0')","tensor(0.6647, device='cuda:0')"
73,2.3183636375041825,2.7025924623012543,"tensor(0.6477, device='cuda:0')","tensor(0.6551, device='cuda:0')"
74,2.3294785923014083,2.696597288052241,"tensor(0.6311, device='cuda:0')","tensor(0.6611, device='cuda:0')"
75,2.319922642161449,2.7045044700304666,"tensor(0.6330, device='cuda:0')","tensor(0.6559, device='cuda:0')"
76,2.345517661287377,2.696098248163859,"tensor(0.6245, device='cuda:0')","tensor(0.6518, device='cuda:0')"
77,2.3339934169937293,2.684545894463857,"tensor(0.6362, device='cuda:0')","tensor(0.6500, device='cuda:0')"
